Id,Label,timeset,description,url,cluster,weight<links>,weight<total_link_strength>,weight<citations>,weight<norm._citations>,score<pub._year>,score<citations>,score<norm._citations>
2372,knuth (2010),,"<table><tr><td>Authors:</td><td>knuth, se</td></tr><tr><td>Title:</td><td>addressing place in climate change mitigation: reducing emissions in a suburban landscape</td></tr><tr><td>Source:</td><td>applied geography, 30(4), 518-531</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.apgeog.2010.01.001,4,173,255,9,0.3545,2010,9,0.3545
2374,armelius (2005),,"<table><tr><td>Authors:</td><td>armelius, h</td></tr><tr><td>Title:</td><td>an integrated approach to urban road pricing</td></tr><tr><td>Source:</td><td>journal of transport economics and policy, 39, 75-92</td></tr><tr><td>Year:</td><td>2005</td></tr></table>",,2,149,191,7,0.1929,2005,7,0.1929
2377,dib (2011),,"<table><tr><td>Authors:</td><td>dib, p; dube, j; rosiers, fd; theriault, m</td></tr><tr><td>Title:</td><td>economic impact of a supply change in mass transit in urban areas a canadian example</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 45(1), 46-62</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2010.09.002,3,49,176,18,0.8819,2011,18,0.8819
2384,vanelslander (2010),,"<table><tr><td>Authors:</td><td>vanelslander, t; verhetsel, a</td></tr><tr><td>Title:</td><td>what location policy can bring to sustainable commuting: an empirical study in brussels and flanders, belgium</td></tr><tr><td>Source:</td><td>journal of transport geography, 18(6), 691-701</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2009.11.003,7,100,115,12,0.4727,2010,12,0.4727
2387,magette (2010),,"<table><tr><td>Authors:</td><td>magette, wl; purcell, m</td></tr><tr><td>Title:</td><td>attitudes and behaviour towards waste management in the dublin, ireland region</td></tr><tr><td>Source:</td><td>waste management, 30(10), 1997-2006</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.wasman.2010.02.021,6,37,73,16,0.6303,2010,16,0.6303
2389,mirabel (2011),,"<table><tr><td>Authors:</td><td>mirabel, f; reymond, m</td></tr><tr><td>Title:</td><td>bottleneck congestion pricing and modal split redistribution of toll revenue</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 45(1), 18-30</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2010.08.005,2,208,402,7,0.3429,2011,7,0.3429
2395,tsai (2010),,"<table><tr><td>Authors:</td><td>tsai, wt</td></tr><tr><td>Title:</td><td>analysis of the sustainability of reusing industrial wastes as energy source in he industrial sector of taiwan</td></tr><tr><td>Source:</td><td>journal of cleaner production, 18(14), 1440-1445</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.jclepro.2010.05.004,6,16,24,21,0.8273,2010,21,0.8273
2396,nicol (2011),,"<table><tr><td>Authors:</td><td>nicol, jf; wilson, m</td></tr><tr><td>Title:</td><td>a critique of european standard en 15251: strengths, weaknesses and lessons for future standards</td></tr><tr><td>Source:</td><td>building research and information, 39(2), 183-193</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1080/09613218.2011.556824,1,80,125,18,0.8819,2011,18,0.8819
2399,atkinson-palombo (2010),,"<table><tr><td>Authors:</td><td>atkinson-palombo, c</td></tr><tr><td>Title:</td><td>comparing the capitalisation benefits of light-rail transit and overlay zoning for single-family houses and condos by neighbourhood type in metropolitan phoenix, arizona</td></tr><tr><td>Source:</td><td>urban studies, 47(11), 2409-2426</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1177/0042098009357963,3,91,125,21,0.8273,2010,21,0.8273
2405,kuo (2010),,"<table><tr><td>Authors:</td><td>kuo, yl; perrings, c</td></tr><tr><td>Title:</td><td>wasting time? recycling incentives in urban taiwan and japan</td></tr><tr><td>Source:</td><td>environmental & resource economics, 47(3), 423-437</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1007/s10640-010-9386-1,6,59,232,8,0.3152,2010,8,0.3152
2406,goins (2011),,"<table><tr><td>Authors:</td><td>goins, j; moezzi, m</td></tr><tr><td>Title:</td><td>text mining for occupant perspectives on the physical workplace</td></tr><tr><td>Source:</td><td>building research and information, 39(2), 169-182</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1080/09613218.2011.556008,1,46,75,7,0.3429,2011,7,0.3429
2408,tillema (2011),,"<table><tr><td>Authors:</td><td>tillema, t; van amelsfort, d; van wee, b; verhoef, e</td></tr><tr><td>Title:</td><td>evaluating the effects of urban congestion pricing: geographical accessibility versus social surplus</td></tr><tr><td>Source:</td><td>transportation planning and technology, 34(7), 669-689</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1080/03081060.2011.602848,7,98,122,5,0.245,2011,5,0.245
2411,friesz (2010),,"<table><tr><td>Authors:</td><td>friesz, tl; wei, mm; yao, t; yin, yf</td></tr><tr><td>Title:</td><td>congestion derivatives for a traffic bottleneck</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 44(10), 1149-1165</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2010.03.002,2,200,443,12,0.4727,2010,12,0.4727
2412,harley (2010),,"<table><tr><td>Authors:</td><td>harley, r; madanat, s; sathaye, n</td></tr><tr><td>Title:</td><td>unintended environmental impacts of nighttime freight logistics activities</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 44(8), 642-659</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2010.04.005,2,127,172,22,0.8667,2010,22,0.8667
2420,heinonen (2011),,"<table><tr><td>Authors:</td><td>heinonen, j; junnila, s; kyro, r</td></tr><tr><td>Title:</td><td>dense downtown living more carbon intense due to higher consumption: a case study of helsinki</td></tr><tr><td>Source:</td><td>environmental research letters, 6(3)</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1088/1748-9326/6/3/034034,4,126,205,20,0.9798,2011,20,0.9798
2421,cervero (2011),,"<table><tr><td>Authors:</td><td>cervero, r; kang, cd</td></tr><tr><td>Title:</td><td>bus rapid transit impacts on land uses and land values in seoul, korea</td></tr><tr><td>Source:</td><td>transport policy, 18(1), 102-116</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1016/j.tranpol.2010.06.005,3,83,143,63,3.0865,2011,63,3.0865
2433,barton (2011),,"<table><tr><td>Authors:</td><td>barton, h; melia, s; parkhurst, g</td></tr><tr><td>Title:</td><td>the paradox of intensification</td></tr><tr><td>Source:</td><td>transport policy, 18(1), 46-52</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1016/j.tranpol.2010.05.007,3,89,125,27,1.3228,2011,27,1.3228
2437,siemiatycki (2011),,"<table><tr><td>Authors:</td><td>siemiatycki, m</td></tr><tr><td>Title:</td><td>urban transportation public-private partnerships: drivers of uneven development?</td></tr><tr><td>Source:</td><td>environment and planning a, 43(7), 1707-1722</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1068/a43572,3,92,100,12,0.5879,2011,12,0.5879
2439,ascione (2016),,"<table><tr><td>Authors:</td><td>ascione, f; bianco, n; de stasio, c; mauro, gm; vanoli, gp</td></tr><tr><td>Title:</td><td>simulation-based model predictive control by the multi-objective optimization of building energy performance and thermal comfort</td></tr><tr><td>Source:</td><td>energy and buildings, 111, 131-144</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2015.11.033,1,46,62,20,8.9354,2016,20,8.9354
2442,lovik (2016),,"<table><tr><td>Authors:</td><td>lovik, an; muller, db; sandberg, nh; vasquez, f</td></tr><tr><td>Title:</td><td>dynamic type-cohort-time approach for the analysis of energy reductions strategies in the building stock</td></tr><tr><td>Source:</td><td>energy and buildings, 111, 37-55</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2015.11.018,1,67,96,9,4.0209,2016,9,4.0209
2445,boyko (2011),,"<table><tr><td>Authors:</td><td>boyko, ct; cooper, r</td></tr><tr><td>Title:</td><td>clarifying and re-conceptualising density</td></tr><tr><td>Source:</td><td>progress in planning, 76, 1-61</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1016/j.progress.2011.07.001,3,313,621,37,1.8127,2011,37,1.8127
2447,harlan (2011),,"<table><tr><td>Authors:</td><td>harlan, sl; ruddell, dm</td></tr><tr><td>Title:</td><td>climate change and health in cities: impacts of heat and air pollution and potential co-benefits from mitigation and adaptation</td></tr><tr><td>Source:</td><td>current opinion in environmental sustainability, 3(3), 126-134</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1016/j.cosust.2011.01.001,5,75,94,67,3.2825,2011,67,3.2825
2449,geroliminis (2016),,"<table><tr><td>Authors:</td><td>geroliminis, n; rerat, g; zheng, n</td></tr><tr><td>Title:</td><td>time-dependent area-based pricing for multimodal systems with heterogeneous users in an agent-based environment</td></tr><tr><td>Source:</td><td>transportation research part c-emerging technologies, 62, 133-148</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.trc.2015.10.015,2,194,364,6,2.6806,2016,6,2.6806
2450,gkritza (2011),,"<table><tr><td>Authors:</td><td>gkritza, k; karlaftis, mg; milioti, c; rentziou, a</td></tr><tr><td>Title:</td><td>urban road pricing: modeling public acceptance</td></tr><tr><td>Source:</td><td>journal of urban planning and development-asce, 137(1), 56-64</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1061/(asce)up.1943-5444.0000041,2,92,157,8,0.3919,2011,8,0.3919
2452,chen (2015),,"<table><tr><td>Authors:</td><td>chen, c; jin, pj; walton, cm; wang, h; yang, jf; zhang, gh</td></tr><tr><td>Title:</td><td>bayesian network-based formulation and analysis for toll road utilization supported by traffic information provision</td></tr><tr><td>Source:</td><td>transportation research part c-emerging technologies, 60, 339-359</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.trc.2015.09.005,2,132,178,9,1.7266,2015,9,1.7266
2454,dulal (2011),,"<table><tr><td>Authors:</td><td>dulal, hb; timilsina, gr</td></tr><tr><td>Title:</td><td>urban road transportation externalities: costs and choice of policy instruments</td></tr><tr><td>Source:</td><td>world bank research observer, 26(1), 162-191</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1093/wbro/lkq005,3,187,259,10,0.4899,2011,10,0.4899
2456,cao (2015),,"<table><tr><td>Authors:</td><td>cao, j; menendez, m</td></tr><tr><td>Title:</td><td>system dynamics of urban traffic based on its parking-related-states</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 81, 718-736</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2015.07.018,7,50,113,9,1.7266,2015,9,1.7266
2457,lin (2015),,"<table><tr><td>Authors:</td><td>lin, bq; liu, hx</td></tr><tr><td>Title:</td><td>co2 mitigation potential in china's building construction industry: a comparison of energy performance</td></tr><tr><td>Source:</td><td>building and environment, 94, 239-251</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.buildenv.2015.08.013,4,40,62,11,2.1103,2015,11,2.1103
2465,beelen (2015),,"<table><tr><td>Authors:</td><td>beelen, r; fishman, e; heinen, e; parkin, j; schepers, p; wijnen, w</td></tr><tr><td>Title:</td><td>the mortality impact of bicycle paths and lanes related to physical activity, air pollution exposure and road safety</td></tr><tr><td>Source:</td><td>journal of transport & health, 2(4), 460-473</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.jth.2015.09.004,5,50,93,6,1.1511,2015,6,1.1511
2470,carrico (2011),,"<table><tr><td>Authors:</td><td>carrico, ar; riemer, m</td></tr><tr><td>Title:</td><td>motivating energy conservation in the workplace: an evaluation of the use of group-level feedback and peer education</td></tr><tr><td>Source:</td><td>journal of environmental psychology, 31(1), 1-13</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1016/j.jenvp.2010.11.004,1,85,193,124,6.075,2011,124,6.075
2472,brown (2011),,"<table><tr><td>Authors:</td><td>brown, bb; gallimore, jm; werner, cm</td></tr><tr><td>Title:</td><td>walking routes to school in new urban and suburban neighborhoods: an environmental walkability analysis of blocks and routes</td></tr><tr><td>Source:</td><td>journal of environmental psychology, 31(2), 184-191</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1016/j.jenvp.2011.01.001,5,101,192,36,1.7637,2011,36,1.7637
2474,droes (2015),,"<table><tr><td>Authors:</td><td>droes, mi; rietveld, p</td></tr><tr><td>Title:</td><td>rail-based public transport and urban spatial structure: the interplay between network design, congestion and urban form</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 81, 421-439</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2015.07.004,2,105,137,5,0.9592,2015,5,0.9592
2485,abrahamse (2015),,"<table><tr><td>Authors:</td><td>abrahamse, w; chapman, r; howden-chapman, p; keall, m; witten, k; woodward, a</td></tr><tr><td>Title:</td><td>increasing active travel: results of a quasi-experimental study of an intervention to encourage walking and cycling</td></tr><tr><td>Source:</td><td>journal of epidemiology and community health, 69(12), 1184-1190</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1136/jech-2015-205466,5,76,119,7,1.3429,2015,7,1.3429
2486,hernandez (2011),,"<table><tr><td>Authors:</td><td>hernandez, p; kenny, p</td></tr><tr><td>Title:</td><td>development of a methodology for life cycle building energy ratings</td></tr><tr><td>Source:</td><td>energy policy, 39(6), 3779-3788</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2011.04.006,1,54,97,22,1.0778,2011,22,1.0778
2511,li (2011),,"<table><tr><td>Authors:</td><td>li, j</td></tr><tr><td>Title:</td><td>decoupling urban transport from ghg emissions in indian cities-a critical review and perspectives</td></tr><tr><td>Source:</td><td>energy policy, 39(6), 3503-3514</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2011.03.049,3,128,173,23,1.1268,2011,23,1.1268
2513,larson (2015),,"<table><tr><td>Authors:</td><td>larson, w; yezer, a</td></tr><tr><td>Title:</td><td>the energy implications of city size and density</td></tr><tr><td>Source:</td><td>journal of urban economics, 90, 35-49</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.jue.2015.08.001,3,61,70,5,0.9592,2015,5,0.9592
2516,hewage (2016),,"<table><tr><td>Authors:</td><td>hewage, k; ruparathna, r; sadiq, r</td></tr><tr><td>Title:</td><td>improving the energy efficiency of the existing building stock: a critical review of commercial and institutional buildings</td></tr><tr><td>Source:</td><td>renewable & sustainable energy reviews, 53, 1032-1045</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.rser.2015.09.084,1,100,147,21,9.3822,2016,21,9.3822
2517,van den berg (2011),,"<table><tr><td>Authors:</td><td>van den berg, v; verhoef, et</td></tr><tr><td>Title:</td><td>winning or losing from dynamic bottleneck congestion pricing? the distributional effects of road pricing with heterogeneity in values of time and schedule delay</td></tr><tr><td>Source:</td><td>journal of public economics, 95(7-8), 983-992</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1016/j.jpubeco.2010.12.003,2,223,493,31,1.5188,2011,31,1.5188
2522,jacobsen (2015),,"<table><tr><td>Authors:</td><td>jacobsen, gd</td></tr><tr><td>Title:</td><td>do energy prices influence investment in energy efficiency? evidence from energy star appliances</td></tr><tr><td>Source:</td><td>journal of environmental economics and management, 74, 94-106</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.jeem.2015.09.004,1,45,66,6,1.1511,2015,6,1.1511
2523,ford (2016),,"<table><tr><td>Authors:</td><td>ford, g; roh, s; shin, s; suk, sj; tae, s</td></tr><tr><td>Title:</td><td>development of a building life cycle carbon emissions assessment program (begas 2.0) for korea's green building index certification system</td></tr><tr><td>Source:</td><td>renewable & sustainable energy reviews, 53, 954-965</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",http://dx.doi.org/10.1016/j.rser.2015.09.048,1,46,85,5,2.2339,2016,5,2.2339
2535,eliasson (2011),,"<table><tr><td>Authors:</td><td>eliasson, j; jonsson, l</td></tr><tr><td>Title:</td><td>the unexpected ",http://dx.doi.org/10.1016/j.tranpol.2011.03.006,2,87,156,34,1.6657,2011,34,1.6657
